image_name,split,blur_score,mean_brightness,contrast
7e09e643-9f61726a.jpg,train,144.7,80.23,52.65
7e102136-aa4f10e9.jpg,train,60.96,12.98,24.98
7e0e7e49-25cdc4fd.jpg,train,20.55,17.61,18.38
7e09e643-4db0d4ba.jpg,train,503.41,102.03,58.59
7e0fd4e7-b6920dad.jpg,train,452.61,85.84,70.29
7e1a41ae-c6b33022.jpg,train,252.14,124.72,73.67
7e1d1ced-60ddc851.jpg,train,22.72,14.34,17.52
7e181b3e-1f551cf0.jpg,train,128.08,21.98,37.69
7e144a73-f9aa271a.jpg,train,514.13,118.86,61.22
7e0e2948-1f60898d.jpg,train,571.01,119.65,57.95
7e1a677d-fe9922ff.jpg,train,74.6,28.1,36.37
7e1d3dc5-338afd05.jpg,train,111.86,36.38,37.96
7e1d3dc5-6f653d63.jpg,train,31.75,17.66,27.9
7e1d1ced-17419833.jpg,train,49.5,31.66,31.43
7e1da1ae-8679fec0.jpg,train,228.82,33.67,37.44
7e1da0dc-fc3fa088.jpg,train,223.99,105.87,54.49
7e1e0d3d-92911758.jpg,train,236.81,104.3,66.31
7e1d3dc5-d929b539.jpg,train,53.79,40.27,41.33
7e1da1ae-5bca3ff2.jpg,train,36.61,20.27,23.37
7e22f4fa-35ddfa67.jpg,train,160.28,35.35,37.38
7e22f4fa-49bbd2ec.jpg,train,57.72,28.71,35.06
7e21a4d0-e68131ab.jpg,train,245.73,100.77,53.68
7e21a4d0-9c829c69.jpg,train,97.4,106.12,57.23
7e2425de-0ab7b4e0.jpg,train,290.21,116.67,57.19
7e2425de-599c4a37.jpg,train,208.23,120.12,52.75
7e247ce3-a53d803c.jpg,train,56.78,32.95,31.45
7e29dc18-0e3fd70b.jpg,train,116.22,45.23,39.22
7e2425de-7b0288b6.jpg,train,187.65,107.77,67.15
7e24d27b-9f235c33.jpg,train,121.99,24.7,30.59
7e247ce3-e6a383dd.jpg,train,38.83,14.74,22.7
7e247ce3-d2875cf4.jpg,train,39.49,33.54,29.25
7e247ce3-d1bcc5bf.jpg,train,76.51,21.79,29.83
7e25ca64-638e903c.jpg,train,223.6,97.41,66.78
7e24d27b-62483217.jpg,train,62.66,28.95,32.66
7e247ce3-89821fea.jpg,train,76.54,28.2,35.79
7e29aed5-4a93542c.jpg,train,516.87,87.26,58.69
7e264ba9-3952bff0.jpg,train,38.95,33.18,38.71
7e2b2d7d-7eaac19d.jpg,train,101.94,48.32,37.18
7e2dc156-25b2a42b.jpg,train,518.66,106.17,52.95
7e2f2f74-2c2eaada.jpg,train,45.83,19.24,26.95
7e2f2f74-4f5ad9d7.jpg,train,215.02,54.78,43.45
7e2f2f74-4c28c164.jpg,train,72.75,43.35,40.56
7e2e0ad4-72b28dc2.jpg,train,50.43,38.33,29.07
7e2dea94-32b4bc88.jpg,train,118.86,93.06,79.77
7e2e0ad4-29295094.jpg,train,152.19,45.26,34.37
7e2f2f74-41435dd3.jpg,train,17.6,17.37,24.04
7e2f2f74-827d144a.jpg,train,89.79,16.55,27.68
7e31d8b2-c28a0cfd.jpg,train,669.59,104.01,72.67
7e319c3a-1b3c04c1.jpg,train,331.15,100.32,53.15
7e319c3a-187435c4.jpg,train,286.63,105.7,55.27
7e346d61-bd085232.jpg,train,123.82,26.27,36.75
7e354aa6-fceac3ac.jpg,train,148.79,117.19,73.25
7e354aa6-ffd68d74.jpg,train,264.72,94.49,66.88
7e36ad82-27a0b5b9.jpg,train,89.55,145.75,52.42
7e36ad82-91a9452d.jpg,train,178.69,143.55,59.24
7e375274-aaaccf4f.jpg,train,29.67,18.43,22.58
7e36ad82-07d6b82b.jpg,train,278.02,109.94,64.23
7e36ad82-8b14d8e3.jpg,train,269.56,103.77,65.0
7e365190-31123a26.jpg,train,327.63,78.33,80.09
7e3c865e-7d6f82a6.jpg,train,269.28,97.22,54.98
7e3cf067-b7138eef.jpg,train,36.54,10.85,16.07
7e3ce8c0-d868442d.jpg,train,60.57,33.27,23.82
7e45be30-dcfc1077.jpg,train,15.12,26.24,31.45
7e45be30-87ccb046.jpg,train,17.15,20.45,23.22
7e3e41a7-a5388a16.jpg,train,51.46,53.27,27.99
7e4036de-a3a012b2.jpg,train,105.65,27.11,35.71
7e3de664-a0ca5e3b.jpg,train,267.07,71.17,54.66
7e447cbd-6f8829af.jpg,train,29.71,20.11,27.32
7e3cf067-8c08d734.jpg,train,499.99,103.65,57.34
7e456013-6a3092e5.jpg,train,258.82,88.89,68.42
7e45be30-8681ed7b.jpg,train,28.23,34.52,47.09
7e484721-52c491ca.jpg,train,329.02,101.73,63.79
7e50f0e4-02256653.jpg,train,28.35,53.72,39.24
7e46807d-9c74fe50.jpg,train,294.63,112.87,53.22
7e4798bf-31300472.jpg,train,163.16,117.14,62.31
7e495e9c-3e052810.jpg,train,38.02,17.41,26.26
7e50ce9f-79059078.jpg,train,246.22,36.94,38.23
7e49c9a8-735eaa0f.jpg,train,491.9,102.03,61.48
7e529b78-65f2beb4.jpg,train,130.72,56.03,41.22
7e50f0e4-0ae1eb2e.jpg,train,167.18,55.65,44.83
7e4ab78b-4a62c63e.jpg,train,185.8,101.85,74.79
7e4ab78b-08436808.jpg,train,264.15,108.04,56.17
7e54b5e3-9932b528.jpg,train,202.93,81.57,55.2
7e5568e2-823e9187.jpg,train,288.31,104.17,61.25
7e5568e2-edfd3d6b.jpg,train,421.75,93.3,61.92
7e5568e2-d66c43ff.jpg,train,150.94,116.76,69.41
7e5568e2-4efec8bc.jpg,train,410.02,117.2,65.36
7e5568e2-9c57f3ff.jpg,train,238.93,93.42,70.84
7e55ccaf-c626d691.jpg,train,244.08,113.63,56.63
7e56e210-f8e7ab28.jpg,train,190.18,135.16,70.39
7e5568e2-ab1dd1b7.jpg,train,316.61,116.94,64.7
7e590c49-1c1eed38.jpg,train,1029.97,85.92,62.38
7e567f70-f3fc488e.jpg,train,79.1,89.74,76.89
7e56e210-dafa1f37.jpg,train,415.08,83.04,65.34
7e590c49-4a16b9b8.jpg,train,156.71,80.51,48.48
7e5953c8-c117a59f.jpg,train,135.58,19.66,27.95
7e5953c8-46a1b20a.jpg,train,102.42,51.21,36.87
7e5953c8-8eb2d3e9.jpg,train,262.02,32.87,35.66
7e5953c8-8659feaf.jpg,train,152.75,60.5,49.96
7e5953c8-0c0724e3.jpg,train,355.52,70.99,56.69
7e590c49-93f03732.jpg,train,287.31,104.17,60.49
7e5953c8-b72c09eb.jpg,train,327.62,41.05,47.3
7e5f4118-c6e1e02a.jpg,train,28.93,48.56,34.93
7e5accc9-c8d317d7.jpg,train,544.0,91.13,62.05
7e5cb622-a1c8d407.jpg,train,58.29,23.04,22.87
7e63d580-7260051f.jpg,train,131.55,55.13,39.73
7e606ff4-87f3659f.jpg,train,132.32,84.43,60.49
7e606f28-94ea6384.jpg,train,137.35,44.25,54.13
7e5b574c-8c8b2572.jpg,train,99.92,38.35,44.94
7e634f72-c198bebf.jpg,train,63.82,26.02,25.19
7e67527a-6360ad8a.jpg,train,322.46,83.5,60.55
7e698062-f024d7bc.jpg,train,207.77,112.56,60.46
7e65082b-52ad51fe.jpg,train,320.34,102.66,64.27
7e60bacf-49b9ecad.jpg,train,11.98,15.94,14.28
7e60da06-823d452b.jpg,train,34.51,92.2,73.85
7e69b920-219f4a13.jpg,train,163.1,39.51,42.48
7e67527a-85f4b7fc.jpg,train,469.37,98.14,61.92
7e698062-ed37e53e.jpg,train,430.85,82.65,67.95
7e69d47c-f0e66ae6.jpg,train,417.31,90.67,73.66
7e698062-92f2624b.jpg,train,248.43,107.91,62.78
7e69d47c-2483a5bc.jpg,train,342.38,66.08,62.84
7e69ed6b-46d5406f.jpg,train,11.09,17.29,19.92
7e69d47c-10fe8f66.jpg,train,554.86,106.42,55.01
7e6a415a-8f533a03.jpg,train,155.4,30.39,34.26
7e6a415a-66837bc4.jpg,train,77.46,25.43,29.78
7e6a2889-1b6947c5.jpg,train,50.28,26.74,37.57
7e6a2889-8903ca96.jpg,train,28.28,12.5,20.9
7e6a71ed-678c99b2.jpg,train,309.3,99.81,56.57
7e69ed6b-9212d35f.jpg,train,140.53,29.01,42.57
7e6a71ed-de9c1b04.jpg,train,154.27,107.92,42.22
7e6a71ed-49508804.jpg,train,464.37,105.54,56.48
7e6a415a-ef49532c.jpg,train,11.69,12.18,16.28
7e6a71ed-1e0f9e5c.jpg,train,709.43,93.69,58.84
7e6a71ed-8e08ec3c.jpg,train,224.87,114.04,55.14
7e6a8897-56dd70c1.jpg,train,280.73,100.68,59.51
7e6a71ed-7f3225df.jpg,train,543.65,85.16,59.92
7e6d03b3-a64dd968.jpg,train,114.43,86.35,52.71
7e6f92ab-226e3d9e.jpg,train,90.97,101.99,55.35
7e6b0b6b-5fa07f1d.jpg,train,336.25,141.29,79.81
7e70084d-9ec90a1d.jpg,train,427.81,96.12,64.43
7e6fb09e-2667aad9.jpg,train,89.15,95.56,54.53
7e6d87e2-a7141843.jpg,train,177.6,93.24,62.5
7e6fb09e-51569807.jpg,train,58.36,43.81,36.43
7e73817b-4150b731.jpg,train,198.54,84.54,68.87
7e70084d-47177fb4.jpg,train,471.84,102.78,60.71
7e715dc3-ccff3def.jpg,train,290.57,85.66,67.39
7e75b152-595d78a0.jpg,train,417.74,110.97,72.65
7e73817b-dad96182.jpg,train,101.48,127.39,56.4
7e7c9e12-ec16ee07.jpg,train,71.47,41.91,40.04
7e831564-cc49afbc.jpg,train,26.52,32.51,23.45
7e7471f5-9b193319.jpg,train,887.34,82.09,61.45
7e75b152-5b04d5b7.jpg,train,491.5,84.46,63.62
7e76262c-268915b9.jpg,train,420.46,109.1,65.53
7e7870a0-d74f8c6f.jpg,train,209.38,126.97,63.01
7e836db6-5f0ac977.jpg,train,490.33,100.19,74.04
7e76262c-0e09b1ac.jpg,train,427.18,89.28,63.4
7e7d0270-b5371483.jpg,train,120.48,146.01,60.61
7e837244-dc112863.jpg,train,338.51,129.69,62.46
7e837244-b2c2eee5.jpg,train,761.35,80.35,53.84
7e87f449-1e571e17.jpg,train,33.05,41.54,38.61
7e837244-c38317f5.jpg,train,272.83,93.3,69.61
7e87f449-242784db.jpg,train,30.93,40.56,31.87
7e84a9f2-6c4a324c.jpg,train,191.65,113.49,64.4
7e872f13-b668c37a.jpg,train,55.33,53.69,36.64
7e872f13-ff752f7d.jpg,train,111.19,34.8,45.88
7e87f449-a1fdbd19.jpg,train,5.06,16.59,21.74
7e8826ba-66955b36.jpg,train,190.16,99.17,64.61
7e873737-496ce0c6.jpg,train,133.88,58.27,40.03
7e87f449-da7d6197.jpg,train,50.3,56.56,33.29
7e87f449-c7b7898a.jpg,train,43.36,29.79,29.21
7e897664-c1810998.jpg,train,237.3,119.49,74.53
7e8a7aa4-fe119b4c.jpg,train,69.99,23.88,36.51
7e8a2803-80da337e.jpg,train,250.55,107.82,51.41
7e88fcad-7bd9482e.jpg,train,88.18,67.39,45.79
7e8867c5-f13bdada.jpg,train,434.09,107.98,59.32
7e897664-a21e0eec.jpg,train,292.97,105.24,73.0
7e8a2803-a034c5d8.jpg,train,100.3,91.97,70.35
7e8a2803-5fee447a.jpg,train,258.87,112.48,69.35
7e8b11fe-02466ea7.jpg,train,286.11,95.91,53.16
7e8b11fe-0ada25cf.jpg,train,444.69,112.91,64.14
7e8b11fe-2f197469.jpg,train,470.73,86.49,65.15
7e8b11fe-1b5d3e9e.jpg,train,194.29,80.75,60.04
7e8b11fe-a8c26e42.jpg,train,582.74,99.61,56.11
7e8b11fe-8e470f0a.jpg,train,258.43,59.72,50.62
7e8b11fe-7eb1b9d6.jpg,train,197.07,83.73,64.28
7e8b11fe-2614a6f8.jpg,train,497.78,107.6,66.94
7e8b11fe-57b65466.jpg,train,526.77,92.36,65.94
7e8b11fe-9b4d5ee6.jpg,train,435.2,102.03,68.98
7e8b11fe-da4162ed.jpg,train,78.07,43.47,38.43
7e8b11fe-cec88fbf.jpg,train,505.25,86.95,68.71
7e8b11fe-8c7096b7.jpg,train,269.29,81.41,70.21
7e90eee8-c3a528e5.jpg,train,476.1,118.29,77.89
7e8b11fe-e9193091.jpg,train,353.18,111.72,56.83
7e8ba6b0-cb7a1d14.jpg,train,57.99,109.52,66.61
7e9180c0-beb60f38.jpg,train,360.28,76.49,73.28
7e8be300-9e86ec9c.jpg,train,31.24,17.58,25.75
7e8be300-e712db4a.jpg,train,70.04,30.93,33.61
7e8da78d-dd23b222.jpg,train,321.55,118.89,59.54
7e9180c0-ceaac449.jpg,train,60.68,42.5,30.78
7e8f13cc-a49a08f3.jpg,train,51.34,16.4,22.62
7e93f32d-72924713.jpg,train,105.84,27.47,32.22
7e8da78d-45c77f03.jpg,train,435.77,109.39,57.95
7e9723a9-c76e2fcc.jpg,train,23.08,16.75,26.33
7e93f32d-134410d9.jpg,train,39.48,37.64,33.75
7e91cd21-784a2b80.jpg,train,69.68,20.57,28.15
7e9d3327-26785481.jpg,train,176.9,40.23,39.99
7e94e409-468dc384.jpg,train,431.94,119.77,63.89
7e94e409-6ca9cbf2.jpg,train,317.14,117.2,53.66
7e9d5585-f2b507d9.jpg,train,133.49,118.63,67.94
7e9b519d-8e690e04.jpg,train,13.73,12.18,17.65
7e9614be-7e84ecef.jpg,train,390.64,115.32,60.4
7e9d3327-69dde7b9.jpg,train,283.63,41.27,44.39
7e9d3327-6efba1fb.jpg,train,320.05,33.22,41.65
7e9897bf-64e1f017.jpg,train,333.11,100.61,58.05
7ea134dd-5be9b462.jpg,train,618.23,98.12,59.79
7e9d3327-96207bfe.jpg,train,172.89,34.42,43.09
7e9d3327-76f2f118.jpg,train,144.84,61.24,47.58
7ea3dd7d-85673efd.jpg,train,354.33,111.66,57.56
7e9d3327-bcda51e8.jpg,train,140.01,29.77,30.43
7ea134dd-a92ea941.jpg,train,696.89,110.17,60.19
7e9d975a-fd2e45c3.jpg,train,573.29,106.88,54.42
7ea5f8f0-1f9885dd.jpg,train,124.35,24.84,36.17
7ea4433f-ec0b141c.jpg,train,329.23,122.49,49.86
7ea268ec-0b07a6f4.jpg,train,411.08,86.52,55.52
7ea6bc87-0bcbdd9a.jpg,train,148.02,40.02,36.55
7ea893c5-22b0ff1d.jpg,train,41.35,32.14,32.85
7ea683c8-fe508031.jpg,train,520.58,107.18,58.73
7ea4b350-cddc78aa.jpg,train,10.88,11.96,15.93
7ea893c5-256842b9.jpg,train,26.8,19.95,24.31
7ea7a1b4-5876b5ed.jpg,train,521.25,128.46,57.3
7ea96b12-505f6060.jpg,train,235.99,97.18,66.21
7eaac912-b7598bc5.jpg,train,275.21,52.89,50.93
7ea7ed2f-7e34b3ff.jpg,train,114.64,40.17,38.65
7eaac912-260fea4e.jpg,train,51.24,23.86,35.53
7ea893c5-5c5c6dd5.jpg,train,16.46,18.43,27.98
7eaac912-52026194.jpg,train,45.26,25.76,34.7
7eab8b99-e50c4d73.jpg,train,81.39,90.2,55.51
7eab8b99-0feaf623.jpg,train,29.63,49.1,36.95
7ea7eefd-af431d31.jpg,train,482.42,108.57,59.54
7eaac912-68ce8d57.jpg,train,199.83,47.5,45.3
7eab8b99-6ab12fec.jpg,train,61.08,53.41,31.46
7eaf0b1c-feb4c11e.jpg,train,199.62,52.45,36.31
7eab8b99-79fdc0b9.jpg,train,347.48,103.24,60.73
7eb06a0d-71f5b3c3.jpg,train,966.48,106.16,53.18
7eafa8e5-70031804.jpg,train,90.22,100.24,70.74
7eaf2bc6-bbd0052a.jpg,train,234.25,146.26,73.81
7eab8b99-e9f5843f.jpg,train,361.63,95.5,53.69
7eb2c056-3e596e91.jpg,train,78.01,29.1,36.75
7eb315b6-44d9129a.jpg,train,166.37,114.29,57.75
7eafa8e5-5f32d6ee.jpg,train,158.77,74.31,72.31
7eb06ba6-74b8ab7b.jpg,train,483.38,101.16,56.6
7eb315b6-63d5df50.jpg,train,65.97,124.54,55.32
7eb2c056-22f86c9f.jpg,train,93.4,18.27,25.73
7eb315b6-422a6baa.jpg,train,279.64,105.86,56.47
7eb83c30-ba632426.jpg,train,584.05,79.56,58.17
7eb315b6-c3f570a6.jpg,train,146.45,125.0,62.27
7eb70db3-d586ef69.jpg,train,514.66,95.88,59.65
7eb315b6-98a543cf.jpg,train,170.01,114.16,61.74
7eb8a7cb-a1e4c71c.jpg,train,438.23,124.5,64.88
7ebc3add-286ff74a.jpg,train,53.45,60.91,35.46
7ebc95d0-f6bd19a7.jpg,train,437.96,121.79,71.39
7eb70db3-d7ecd33b.jpg,train,264.3,85.67,64.33
7eb7131c-420e5bce.jpg,train,746.23,105.21,58.11
7ebc7fa4-4f8ecbc9.jpg,train,283.22,101.49,69.62
7ebc7fa4-d2a95f42.jpg,train,90.84,95.39,59.91
7ebeffb0-9394db92.jpg,train,217.59,97.63,66.12
7ec1239d-e2cd8c18.jpg,train,91.6,43.21,39.17
7ebfc0e7-3e9a73c5.jpg,train,196.99,91.45,53.56
7ec06584-04e1b490.jpg,train,609.47,123.78,71.68
7ec1239d-944d215c.jpg,train,102.17,24.63,32.54
7ec84a33-064c2263.jpg,train,324.83,125.67,58.74
7ec6425c-dc11ae66.jpg,train,116.61,26.89,29.98
7ec1239d-72306b46.jpg,train,25.81,22.97,33.43
7ec6a900-98512d73.jpg,train,328.35,68.96,73.05
7ec63600-17964d72.jpg,train,21.04,12.9,20.07
7ec1df91-615df133.jpg,train,161.82,73.82,54.29
7ec61a90-aa4f2a89.jpg,train,167.17,98.51,64.18
7ec869ba-dd061982.jpg,train,510.84,91.66,63.12
7ec8e1c1-757e5f73.jpg,train,14.12,18.78,28.24
7ec8fe40-79857162.jpg,train,13.68,8.17,12.66
7ec8fe40-297eb845.jpg,train,445.14,77.05,67.68
7ecb1278-d2d7bba4.jpg,train,168.33,157.33,64.31
7ecb7e79-984ef0a3.jpg,train,38.22,98.69,55.56
7ecb7e79-7e1cef1f.jpg,train,252.47,105.98,66.26
7ecb7e79-189e4bea.jpg,train,177.29,89.38,54.17
7eca133d-58810265.jpg,train,481.35,51.36,63.37
7ecb7e79-9f219f75.jpg,train,257.87,110.78,65.42
7ecb7e79-957d07bb.jpg,train,332.44,116.0,67.14
7ecf1e69-d9204737.jpg,train,91.7,120.21,70.81
7ecb7e79-b092fd0d.jpg,train,404.6,97.6,63.54
7eceb05a-a61e3e88.jpg,train,270.82,112.12,47.56
7ed398b9-04f6f9d2.jpg,train,294.23,87.12,61.78
7ed398b9-09a9212c.jpg,train,353.65,110.61,62.39
7ed1cf36-ab0d47c3.jpg,train,13.73,13.88,15.37
7ecffee8-0f58a72a.jpg,train,225.32,111.1,62.4
7ed1cf36-15f4d7b7.jpg,train,18.17,19.29,25.1
7ed0ff0d-fb3205cc.jpg,train,351.31,85.74,61.19
7ed1cf36-c3fb18a0.jpg,train,26.85,27.49,39.21
7ed57d0a-9c41f205.jpg,train,23.09,20.15,30.07
7ed1cf36-ffd42766.jpg,train,102.57,42.11,40.57
7ed77d4b-5a2ae5d8.jpg,train,292.18,78.62,62.67
7ed817a5-9ad708b4.jpg,train,343.28,101.51,83.95
7ed57d0a-d7bcc13d.jpg,train,356.97,121.33,47.04
7ed57d0a-6ffc8701.jpg,train,117.9,95.25,62.94
7ed40120-1d8651e7.jpg,train,630.49,120.52,63.04
7ed57d0a-836547c4.jpg,train,522.51,115.62,53.7
7ed684c5-97f8c437.jpg,train,293.46,98.65,68.46
7ed5faff-39e89502.jpg,train,617.33,103.25,66.44
7ed8be04-0a4728b8.jpg,train,273.38,98.74,68.76
7ed63746-764b97ec.jpg,train,853.46,108.79,66.45
7ed982d5-b8f4b28d.jpg,train,43.92,27.7,26.63
7edb457a-d50fcfec.jpg,train,34.21,27.32,37.41
7ed982d5-31898a93.jpg,train,61.26,13.92,24.36
7edb4104-b340cf42.jpg,train,133.96,111.42,61.65
7ed8be04-b0d88825.jpg,train,189.19,79.57,65.42
7ed982d5-4c5125ca.jpg,train,71.54,13.71,26.38
7ed982d5-571cfae4.jpg,train,41.96,20.58,26.08
7edbd86e-f851933d.jpg,train,52.53,19.85,29.65
7edbd86e-ab7720f4.jpg,train,124.15,41.21,40.3
7edb4104-a0c15a7b.jpg,train,278.09,117.2,56.51
7ede5b95-35326172.jpg,train,79.64,16.36,25.62
7ee14fc2-e446c078.jpg,train,66.16,54.33,40.71
7ee4f119-96f1413c.jpg,train,92.89,61.7,36.61
7edeaba2-1c0e4ad3.jpg,train,30.29,11.52,15.6
7ee5762d-1683ca95.jpg,train,280.76,106.91,60.17
7ee772a7-36e7eaaf.jpg,train,25.85,13.93,19.9
7ee26813-2401b6a8.jpg,train,85.19,113.77,74.64
7ee44893-f5ced9f5.jpg,train,103.21,134.88,55.05
7ee5762d-5c234b66.jpg,train,90.45,97.32,73.85
7ee4c5b1-ddb6e9b6.jpg,train,192.76,106.74,67.35
7ee80547-47eb0698.jpg,train,34.67,25.1,21.12
7eeb9471-8de8cefc.jpg,train,289.37,111.93,60.99
7eeb9471-e824bee5.jpg,train,135.57,138.62,61.11
7eec988b-986d504d.jpg,train,177.86,106.92,63.27
7ee9cedb-2a1f1c77.jpg,train,130.14,100.97,60.88
7ef28b0a-59882c7d.jpg,train,161.78,126.08,77.41
7ef2afe3-ad31d04c.jpg,train,50.74,115.27,77.13
7eefb912-b583069d.jpg,train,346.68,126.7,71.4
7ef017e5-4581342e.jpg,train,494.34,117.6,64.93
7ef10a9b-baa502c0.jpg,train,651.58,98.37,61.72
7ef28b0a-33eafd12.jpg,train,65.16,28.08,47.4
7ef2afe3-d6fb32d4.jpg,train,43.35,25.83,24.01
7ef2afe3-db583002.jpg,train,32.87,86.01,49.26
7ef0aab3-e4f67d1c.jpg,train,399.04,69.75,52.48
7ef72718-5b92c830.jpg,train,8.62,11.46,12.65
7ef30b99-cf0cf1b1.jpg,train,17.14,97.2,54.17
7ef30b99-57eaf22f.jpg,train,112.35,90.58,66.29
7ef30b99-607fb311.jpg,train,263.64,117.03,53.7
7ef30b99-9c68c328.jpg,train,342.57,85.09,62.09
7ef72718-84d07a59.jpg,train,15.38,7.8,11.67
7ef8ac46-11622966.jpg,train,40.29,24.27,36.45
7ef58ae9-0afd385c.jpg,train,539.05,100.68,59.48
7ef6e0b1-aa874e54.jpg,train,266.28,40.56,42.21
7ef55e9d-2f43db77.jpg,train,102.09,92.09,60.51
7ef977f6-0da26205.jpg,train,79.06,28.57,27.88
7ef82744-9891b32a.jpg,train,632.9,97.02,60.35
7ef72718-87b62026.jpg,train,11.66,13.12,14.36
7efa6c54-2666fabd.jpg,train,244.22,83.05,56.77
7ef977f6-36190695.jpg,train,59.95,23.26,22.63
7ef977f6-542e029e.jpg,train,117.17,50.22,47.96
7efcf813-67c68079.jpg,train,204.59,85.62,57.38
7efa6c54-04db43b5.jpg,train,396.11,108.84,66.98
7efcfd0f-bd3c8c52.jpg,train,626.02,78.77,54.9
7efa73c8-82ef655b.jpg,train,320.06,99.64,52.41
7efc19f4-18c1ca3f.jpg,train,271.26,80.14,55.29
7efcf813-03778209.jpg,train,177.54,98.09,53.41
7efc19f4-2f43b8b4.jpg,train,301.11,89.92,61.75
7effcc5a-bdebe2e9.jpg,train,11.88,12.41,19.94
7f00710d-5674e9cc.jpg,train,161.15,128.54,58.69
7f034f7a-86331d64.jpg,train,744.64,85.74,56.68
7f041bf7-1b758836.jpg,train,21.99,26.76,31.43
7f041bf7-7c01eeaf.jpg,train,313.41,107.78,77.45
7f041bf7-3e47df8a.jpg,train,187.64,37.74,36.69
7f041bf7-e9adde15.jpg,train,150.05,35.8,36.03
7f041bf7-4ea6ad8c.jpg,train,62.35,22.95,29.98
7f041bf7-d805ad97.jpg,train,58.69,27.83,29.57
7f04d797-02f40dc0.jpg,train,649.49,128.12,72.85
7f041bf7-e01a1bda.jpg,train,68.57,23.31,28.73
7f041bf7-fabf5b59.jpg,train,634.78,130.84,81.38
7f1126fb-35fa8c78.jpg,train,73.04,30.0,46.02
7f04d797-6d646fb2.jpg,train,403.09,106.6,74.97
7f052a47-4880abf4.jpg,train,193.29,38.65,42.46
7f056999-bdca0bc5.jpg,train,74.69,24.4,31.14
7f056999-53b47b26.jpg,train,190.99,31.77,35.69
7f056999-5fb0a3a3.jpg,train,54.49,20.17,33.4
7f137ffe-8157fa73.jpg,train,363.74,114.36,55.69
7f133fb1-a7a711b0.jpg,train,447.8,95.02,59.72
7f0d48a0-e3a58b7f.jpg,train,482.52,107.61,66.62
7f0ef682-c93899df.jpg,train,242.84,103.97,62.84
7f15d319-36d7017b.jpg,train,609.15,116.77,45.97
7f14b802-4d103518.jpg,train,62.02,92.05,65.43
7f066a36-56b8eff5.jpg,train,550.33,113.22,55.46
7f16e6e1-94d857ba.jpg,train,129.28,36.03,53.86
7f15b072-2aed785f.jpg,train,50.17,100.9,75.75
7f16ad03-fcea8919.jpg,train,354.48,88.27,65.99
7f16ad03-3dc47dad.jpg,train,783.77,80.74,64.15
7f172c7e-f31ca220.jpg,train,330.88,122.61,63.42
7f189e1f-99dc0f16.jpg,train,361.24,84.11,64.27
7f1c1d33-577aff84.jpg,train,42.91,13.26,22.13
7f17c2e7-99e5aaf1.jpg,train,65.45,14.84,27.58
7f172e7f-0c68083c.jpg,train,32.94,18.02,23.37
7f18cd9b-1dc2f294.jpg,train,209.73,105.82,67.86
7f1ff0c2-ace62968.jpg,train,373.64,106.47,62.03
7f17a525-eb446052.jpg,train,679.67,113.32,56.68
7f18cd9b-5e9a2008.jpg,train,179.13,108.78,65.61
7f18cd9b-9e3eb865.jpg,train,328.06,122.85,58.65
7f186c3d-c17132d9.jpg,train,271.63,118.03,58.72
7f1c1d33-b07614a3.jpg,train,38.59,19.51,21.43
7f20369a-e8f3d89e.jpg,train,425.61,79.63,48.87
7f20369a-3160befe.jpg,train,34.73,110.35,62.45
7f1ff0c2-91b9a7ba.jpg,train,610.13,97.77,65.29
7f23eaea-4a83a5b4.jpg,train,286.78,120.43,64.56
7f22f0da-8eab6042.jpg,train,286.11,91.87,62.63
7f255e90-2c00080a.jpg,train,386.51,74.8,53.06
7f2275f6-1bf2aab1.jpg,train,617.31,107.38,69.44
7f28ce8f-8a82d8c4.jpg,train,9.68,19.61,32.78
7f249a8d-51515cfe.jpg,train,42.44,22.15,25.12
7f204aeb-61d0696f.jpg,train,161.2,68.35,51.93
7f249a8d-0a1da7bc.jpg,train,99.9,21.31,32.91
7f256885-9eafcd92.jpg,train,491.77,97.38,67.02
7f23eaea-9a3c67d9.jpg,train,274.52,81.15,60.79
7f28eeec-90b4ba63.jpg,train,59.31,16.8,26.77
7f282094-890af522.jpg,train,602.47,96.79,60.43
7f2e1814-f580b95a.jpg,train,52.87,42.89,41.76
7f2e1814-6591087d.jpg,train,23.45,37.64,30.4
7f2e1814-ad213d12.jpg,train,49.53,44.21,40.6
7f28eeec-a1e0737f.jpg,train,79.22,39.76,37.95
7f2a4003-73d907c6.jpg,train,310.5,87.58,64.83
7f2ce434-0486aef3.jpg,train,256.58,83.22,56.49
7f2e1814-0e9e065e.jpg,train,26.43,25.62,26.21
7f2e44cc-bf886507.jpg,train,760.09,91.64,63.47
7f34929d-4121623e.jpg,train,125.53,40.43,41.19
7f33d8a2-0a8e26e5.jpg,train,237.77,128.76,75.41
7f2ec5ef-0ffae2b1.jpg,train,522.36,88.79,63.52
7f2ffd83-bf32229b.jpg,train,65.97,40.21,40.95
7f345525-fd23b300.jpg,train,202.05,80.47,65.77
7f308d72-8f47d493.jpg,train,70.35,22.19,26.84
7f323239-094b2814.jpg,train,591.81,91.7,58.0
7f323239-0c44aa90.jpg,train,171.68,126.46,57.63
7f33699c-e24364ad.jpg,train,44.86,29.89,31.19
7f33699c-86bf4091.jpg,train,60.41,45.6,33.87
7f33699c-c97e7def.jpg,train,42.23,39.65,34.98
